lat,lng,messid
39.67854283311619,-105.02643250362162,573c9ae0f0fe6e735ac7b981
39.679246692156894,-105.00959350780553,573c9c55f0fe6e735ac8905a
39.74475712867693,-105.01962273813419,573c9cc43e952e1912d980f3
39.76940032507541,-105.00336369995637,573ca927864fce1a9a6fb49b
39.69063868713156,-105.01449703908365,573cccb2f0fe6e735ae38358
39.78034106449072,-105.04987307833778,573cd67b864fce1a9a8852fe
39.75814743249019,-105.0486111566923,573d569cf0fe6e735a283567
39.696074863715765,-105.03717238772958,573d587c3e952e19123b5866
39.678823268217705,-105.00511857765927,573d5bf93e952e19123d2625
39.77574442025703,-105.07819591755165,573d6260f0fe6e735a2e662a
39.787433412111874,-105.05219432097178,573d653a864fce1a9ad0f46f
39.687686579706764,-105.0124792760904,573d6b54f0fe6e735a3388b1
39.67274720518667,-105.01327478746063,573d6e98864fce1a9ad6f1ea
39.690608791023585,-105.01387831612344,573d6ff2f0fe6e735a36e1f4
39.689526060863315,-105.0147931757892,573d716a864fce1a9ad930f6
39.68932655925686,-105.0278268500613,573d72de3e952e19124b71d0
39.68923898266454,-105.02877816539399,573d7481f0fe6e735a3a487d
39.67887571277483,-105.03785931879861,573d75df3e952e19124d9bbb
39.75973727331249,-105.04293249708948,573d7c7b864fce1a9ae17c7d
39.6941850366725,-105.03364500809134,573d8afc864fce1a9aecb3d2
39.69266611277435,-105.02950053337022,573d8c65f0fe6e735a4c2a7c
39.6957573621841,-105.02461860371534,573d8f1df0fe6e735a4e23cb
39.69614221883196,-105.04200629320462,573d9ecef0fe6e735a594f38
39.69507621544362,-105.02612168827955,573da73e3e952e191271d7e1
39.6958706041083,-105.02866452677843,573dabba864fce1a9a040cb9
39.689975775055075,-105.01977422442747,573db012f0fe6e735a64d60d
39.67922606994893,-105.02466375392567,573db179f0fe6e735a65bf22
39.72343215911125,-105.0113110859641,573db2d4864fce1a9a08ad0c
39.67374649515868,-105.0081506698983,573db432864fce1a9a097f80
39.67731393226829,-105.00912068539137,573db6fa864fce1a9a0b2785
39.68746263394702,-105.03346800251299,573db8563e952e19127ce42f
39.65412315421746,-105.00263417944288,573db9dc3e952e19127de28f
39.67404860899724,-104.9995351474563,573dbb3e3e952e19127ec2b8
39.67284340925405,-105.00345361471439,573dbca2f0fe6e735a6c902e
39.73021088326318,-105.08894916022481,573dc4e53e952e191284fd9e
39.690674870330554,-105.02799629161909,573dc6a4864fce1a9a151a56
39.6759505150158,-105.01699409351559,573dc811864fce1a9a1605cb
39.78875931012586,-105.0517624599534,573ded7c864fce1a9a2dd815
39.78044730328683,-105.07532316920461,573deef3f0fe6e735a8b9fd0
39.756379661787435,-105.02355663767014,573def3a3e952e19129f4002
39.771556014767626,-105.09874948986985,573df05c864fce1a9a2f7de9
39.77451338712203,-105.11065869973899,573df1c9864fce1a9a306258
39.77532867328804,-105.08188247992416,573df336864fce1a9a312e01
39.77363708303385,-105.09166688495452,573df49e864fce1a9a3200b6
39.78784754538249,-105.05228730897996,573df6083e952e1912a35a3d
39.8054096921216,-105.05192698855274,573df7773e952e1912a431c4
39.79342489600056,-105.0990498168735,573df857f0fe6e735a91191a
39.82861636443239,-105.1281200589337,573e0287864fce1a9a39fa09
39.681723376610115,-105.05298148100057,573eaab73e952e1912016291
39.66674712288598,-104.99968782671627,573eac0d864fce1a9a91e68d
39.82512419748703,-105.21088582697686,573eb2933e952e191205f7a7
39.696115535923674,-105.04081830558337,573eb6b7864fce1a9a981c83
39.715860154392765,-105.00894645858816,573eb927f0fe6e735af52e4f
39.68833700553576,-105.03405508420158,573eb9df864fce1a9a99f900
39.689680884898955,-105.0275978268671,573ebb52f0fe6e735af66b83
39.77961533376545,-105.0225070197682,573ebc5d864fce1a9a9b7bc8
39.7154176930811,-105.0109384783917,573ebe2af0fe6e735af83c36
39.714689603266265,-105.0419527110439,573ec62b3e952e191212cf6d
39.72460557203932,-105.04780460122625,573ec7913e952e191213ca40
39.763646550516874,-105.02478491932246,573ecc28f0fe6e735a024bed
39.72030442100337,-104.97889105160766,573ecd94f0fe6e735a03468f
39.820137247055584,-105.14612866726054,573ef983f0fe6e735a2112b5
39.689761029896,-105.06925037394281,573efc7b864fce1a9ac78f1f
39.80471765948915,-105.14078700047294,573f082cf0fe6e735a2a560c
39.71749822622452,-105.07617119364474,573f0c1c3e952e19124218a0
39.728069669870386,-105.09246686543278,573f0e9e864fce1a9ad2e6a2
39.73479333042597,-105.10902069981573,573f1134f0fe6e735a2fd2ea
39.82861636443239,-105.1281200589337,573f129a864fce1a9ad55e0a
39.78146566400386,-105.08125722857623,573f28023e952e191253b308
39.82482352224156,-105.03496812483158,573f2ae8864fce1a9ae4ab46
39.817531935300416,-105.05225629443703,573f2d213e952e191256eb61
39.82523686934492,-105.06898406081464,573f31aaf0fe6e735a43f3fc
39.717697296146994,-105.03660780006035,573f32a83e952e19125a538e
39.67308135666855,-105.00960448265684,573f350e3e952e19125bbb11
39.682326237497826,-105.03073393428949,573f36e1864fce1a9aebe77a
39.696318572763424,-105.04197940956331,573f38453e952e19125daeb8
39.68050162290484,-105.01153014503086,573f3865f0fe6e735a47f180
39.752359720751755,-105.12850634976284,573f396f864fce1a9aed70a3
39.694418657695785,-105.0474925994902,573f39acf0fe6e735a48ad20
39.68209774865855,-105.02595447537908,573f39c83e952e19125e8c75
39.6953414759071,-105.03565755967227,573f3b10f0fe6e735a498173
39.689054296249836,-105.01446748949085,573f3b28f0fe6e735a498de8
39.6900059086246,-105.04203477022284,573f3c763e952e1912601d8a
39.66721021989993,-105.0036605913258,573f3c9e864fce1a9aef52aa
39.7623680564778,-105.10012248601606,573f3e853e952e1912615d74
39.752774801077706,-105.10705425483164,573f43c63e952e1912648035
39.794606236759435,-105.06894395478234,573f440cf0fe6e735a4ebe50
39.78823479227104,-105.07167915694222,573f45703e952e191265753a
39.77820749727592,-105.08561300028802,573f48ab864fce1a9af6857e
39.77731803319073,-105.07412394411529,573f4a22864fce1a9af7720b
39.80179393562545,-105.0509479620473,573f4be9864fce1a9af877ef
39.77949357928254,-105.04889207409467,573f4d033e952e191269d6d0
39.95699667688301,-105.14288863184404,573f7b36f0fe6e735a6b7af3
39.90791248527856,-105.17220195050527,573f7e0cf0fe6e735a6cd4c0
39.82063270834369,-105.21953099644008,573f88c6864fce1a9a17d261
39.82513192135596,-105.21898992832658,573f8b4af0fe6e735a733cb9
39.82280385196653,-105.19895032703191,573f8e333e952e19128b4bed
39.81027894694439,-105.04955004866454,573ff8cf3e952e1912be0eac
39.82576073687038,-105.05059158921934,573ffa573e952e1912beed47
39.814956373062714,-105.04560052550082,57400197864fce1a9a52456c
39.690544842331576,-105.04906437720224,574018533e952e1912cf860c
39.72848917434543,-105.03776542055073,57401e933e952e1912d39a65
39.78727940533277,-105.05076089782956,57401f45f0fe6e735abcb2d8
39.76582760326577,-104.98131249989392,57401ffd864fce1a9a6468a0
39.77588349566547,-105.09640689914855,574020c9864fce1a9a64f5e4
39.780411286143746,-105.09314060763396,57402234864fce1a9a65dc58
39.7804640317248,-105.0755542700183,574023a1f0fe6e735abf8717
39.87802583534108,-105.21923713894694,574024bbf0fe6e735ac040c0
39.77676097311159,-105.07179581842126,5740250df0fe6e735ac077dc
39.78477852405952,-105.07091237126323,574027e63e952e1912d9bae1
39.768970867306685,-105.06581401471297,57402958864fce1a9a6a97b8
39.726075290840214,-104.98749913450244,574029a8864fce1a9a6acee1
39.715805511304254,-105.01916751740104,57402b7a864fce1a9a6c0f76
39.72455809864723,-104.97780821683993,57402cd3f0fe6e735ac588ce
39.909675296445286,-105.17038925586203,57403815864fce1a9a73ff1b
39.93924044110594,-105.15838518204139,57403c56f0fe6e735acf4425
39.9025372978112,-105.15364135043694,574051043e952e1912f3596b
39.91082335997847,-105.17038190261619,5740525f3e952e1912f4216f
39.88860802319519,-105.13403798732415,5740566df0fe6e735adeba01
39.864335095955894,-105.09578822766085,574057d3864fce1a9a877aa9
39.88870291063627,-105.09688279349764,57405cc0f0fe6e735ae24947
39.83031311127362,-105.05369048973546,57405e17f0fe6e735ae31258
39.80640284856868,-105.04994756518343,574060e03e952e1912fc9b83
39.821128653580345,-105.05106636798578,57406234f0fe6e735ae54dd1
39.8363410365725,-105.09632187582038,5740639a864fce1a9a8e53fc
39.82595999883406,-105.05325245475963,5740666d3e952e1912ffbcca
39.81728608328965,-105.05152705927985,57408019f0fe6e735af5c1d9
39.80427413818951,-105.04937241823822,57408125f0fe6e735af65334
39.89677224229855,-105.0942219895069,574085c3f0fe6e735af8ba70
39.8239617442396,-105.05112053011487,574085c6f0fe6e735af8bbbd
39.825325599823614,-105.05121599315399,5740872b3e952e191211bb20
39.906490281711356,-105.15952710391704,574089ed864fce1a9aa363cd
39.825972543565975,-105.04485912429428,57408d873e952e1912153e53
39.89587235462819,-105.14728924822637,57408df7f0fe6e735afd3274
39.8889494572059,-105.05522790522635,57408f5f3e952e1912164bfc
39.94151716225695,-105.16004648646545,574093af864fce1a9aa8ae4b
39.95277446888435,-105.17247068905894,574096db864fce1a9aaa5e1d
39.905272255227906,-105.16126420807802,57409b11f0fe6e735a041311
39.93416257725365,-105.10134142610715,5740a939f0fe6e735a0b6b35
39.998678983635,-105.19113151426566,5740c5e2f0fe6e735a1a1b74
39.80585329711783,-105.02221756138609,5740c92bf0fe6e735a1bc80f
39.90867808009155,-105.16957277718457,5740ca39f0fe6e735a1c597d
39.82493573382178,-105.03312932987083,5740ca88864fce1a9ac52e78
39.82485287669016,-105.03507752659361,5740cbf63e952e1912361c6d
39.80948481698604,-105.04872702016435,5740ecac3e952e1912463906
39.75591005213886,-104.9836710642478,57414218864fce1a9afe35ee
39.75202930799269,-104.98210004502604,57414e15864fce1a9a040492
39.80147312308917,-105.04501418058524,57417a613e952e19128bb734
39.911927194294215,-105.16441939980837,574182893e952e1912906e5f
39.720497297503755,-104.98282451975565,574186ba3e952e191292eeb1
39.8701508175021,-105.1068568579991,5741880df0fe6e735a79dfc4
39.903527317970855,-105.14891130107674,57418cb73e952e1912968335
39.77269843575085,-105.06943504657647,5741a8c2f0fe6e735a8bd6b0
39.85431713630601,-105.10385300109081,5741a9e3864fce1a9a3720fe
39.930519694182486,-105.17316603004565,5741b975864fce1a9a3f7b90
39.8796670383464,-105.21863893399409,5741baf1864fce1a9a404592
39.908124361878826,-105.16820714819058,5741bc59f0fe6e735a9612bb
39.96683400944077,-105.14454233700121,5741ccc6f0fe6e735a9ec3e1
39.79659645789909,-105.0528483387507,5741e2a13e952e1912c4f6f3
39.70957446750218,-105.0405622348575,5741ef943e952e1912cbb795
39.84512740718644,-105.23226872094888,574227ff3e952e1912e7b887
39.83021257118448,-105.2196813030348,57426d10f0fe6e735aece144
39.67789639759967,-105.02067928881266,57429ed0864fce1a9ab1a522
39.80444889843836,-105.05152760212385,57429fd73e952e191221fbd9
39.67423819395627,-105.0081506698983,5742a0313e952e1912222d36
39.79695736387605,-105.05162351545967,5742bf6e3e952e1912350370
39.807873724200945,-105.04512323931074,57430814864fce1a9af3dfbe
39.8174330473747,-105.06639525176206,5743097a864fce1a9af4afdd
39.805785085748035,-105.04671874815722,57430aedf0fe6e735a483790
39.67567056414881,-104.99958424927468,57432aa1f0fe6e735a5b6dfe
39.67940357374829,-105.03715586107016,5743302e864fce1a9a0c1e13
39.678213064957085,-105.02347534956796,574331a0864fce1a9a0cf558
39.79752979746358,-105.02616933798006,5743820b3e952e1912a6e672
39.79660659906314,-105.05148928316223,57438380f0fe6e735a89ce94
39.654314255310155,-104.99953132221837,5743f0023e952e1912df0e07
39.778200284006324,-105.05147833525136,5744002f3e952e1912e873a7
39.78996628795984,-105.02968038620892,57440a513e952e1912ef5b3a
39.6993256882872,-105.07628678765613,57441fb8864fce1a9a8f24c4
39.73028108307618,-105.08894916022481,5744253df0fe6e735ae38adb
39.80509692342874,-105.04396549214466,57446170f0fe6e735a0b4545
39.80600715963861,-105.0442135506682,57446444f0fe6e735a0d162e
39.80514519201047,-105.04480665691008,574465ac3e952e19122d49b1
39.67530758782768,-105.0084846615814,57447e453e952e19123cb89d
39.691809900154944,-105.04301900806736,57447fac3e952e19123d949d
39.6711349342267,-104.99534869409729,57448419864fce1a9ad12c7e
39.67968324151373,-105.01878851807018,574485793e952e1912412406
39.68101811085969,-105.03149306966945,574486dbf0fe6e735a22a764
39.68813700756537,-105.02377016332164,5744883d3e952e191242d2a6
39.679077975447775,-105.02878862410259,574489b23e952e191243b2ab
39.7777575709341,-105.07535178303976,57454072f0fe6e735a8003bf
39.776483826762906,-105.07778311933855,574541eb3e952e1912a0ec81
39.67671037323547,-105.017563146108,574541ef864fce1a9a326d61
39.7740843174722,-105.08452522225173,57454353f0fe6e735a81797e
39.75888041413291,-105.05382074628953,574544be864fce1a9a33e9c9
39.78112596045809,-105.05399661070089,574546293e952e1912a32ed6
39.78888573049693,-105.05332410344438,57454793864fce1a9a35826e
39.71371983461277,-105.00924760910016,57454d98f0fe6e735a870fb9
39.658801709817396,-104.99607661511202,57457186864fce1a9a545122
39.776658852679475,-105.08402951951807,574571883e952e1912c30314
39.67145468736014,-105.01396702615007,574572ec3e952e1912c413f6
39.776731531698715,-105.07309321417115,574573163e952e1912c43427
39.77951088619993,-105.07316818366789,5745758e864fce1a9a57614f
39.777404316076215,-105.07344102572813,57457a9bf0fe6e735aa94061
39.777207325966415,-105.07271103519767,57457d203e952e1912cbe1c5
39.77724942308495,-105.07289281407832,57457fa4864fce1a9a5f050d
39.77778691758648,-105.0727343340313,57458243f0fe6e735aaed21b
39.7762117887052,-105.0716221519815,57458531f0fe6e735ab0eefb
39.77748059641861,-105.07280147112678,574587ae864fce1a9a64c7fb
39.777427593375016,-105.07337238606078,57458a323e952e1912d54d91
39.77728014488112,-105.07248415622817,57458b103e952e1912d5e548
39.78230364216753,-105.07428157410043,57458d903e952e1912d7a864
39.77935090386363,-105.07143049759961,5745901a864fce1a9a6aa689
39.77944315445596,-105.07175544601219,574597a9864fce1a9a7033bb
39.78234145701413,-105.07428711568843,57459a48f0fe6e735abfc00d
39.727085193739256,-104.9756182748418,57459a543e952e1912e0b2ad
39.777661157102415,-105.07427693653736,57459cb5864fce1a9a737ffd
39.777130876316185,-105.07285053016567,5745a1d3864fce1a9a76e864
39.72005385385021,-105.013316534452,5745a1ed3e952e1912e58b2d
39.77781330300975,-105.07240762350129,5745a4703e952e1912e743bc
39.7790384341504,-105.07167902499111,5745abe2864fce1a9a7de53f
39.760486924619734,-105.07225862168374,5745b6643e952e1912f3cddc
39.69013676142756,-105.02799629161909,5745cf57864fce1a9a9690d0
39.67593472659764,-105.01777916099509,5745d1f53e952e191206ac9c
39.69035330553356,-105.00851960751329,5745d3b3864fce1a9a998d70
39.674075876830535,-105.00791192016115,5745d67a3e952e191209c359
39.82579316146577,-105.04252433187908,5745d738f0fe6e735ae92529
39.69013676142756,-105.02799629161909,5745d7daf0fe6e735ae98707
39.67861233330181,-105.02188527434157,5745d997f0fe6e735aeab5de
39.71179305502392,-105.05097040163255,5745dec2f0fe6e735aeddb32
39.78775285622373,-105.07603645433342,5745e3cf864fce1a9aa3c955
39.79450956094879,-105.07255625378718,5745e650864fce1a9aa55430
39.752054503120284,-105.06050276589254,574602293e952e191223978b
39.787392248731045,-105.07786805652583,574630373e952e19123bd4dd
39.68887858738761,-105.02125389818772,5746951c3e952e19126fa5a3
39.72854685751819,-105.00097382008357,574698d23e952e191271d350
39.80602823879316,-105.04404335054551,574699223e952e19127202ac
39.713686447372766,-105.06377248557808,57469a4f3e952e191272aa49
39.72908730051629,-105.00305072555884,57469bbb3e952e191273739a
39.70922390454296,-105.00496172596618,57469e8d864fce1a9a06a4e9
39.76142855141776,-105.07315375560965,5746a274f0fe6e735a54ccd3
39.780439233919374,-105.08406626142741,5746b0e0864fce1a9a13c652
39.78598227530616,-105.05152875379777,5746c86d864fce1a9a25acd0
39.754268462574146,-105.03947320492966,5746d0103e952e191299a916
39.761550817933845,-105.02441457320847,5746d5873e952e19129db77e
39.76137719740424,-105.02422988586645,5746d807864fce1a9a3143ed
39.78150881719972,-105.05147178447935,5746da9b3e952e1912a149fb
39.77876061386496,-105.08395794941808,5746ee86f0fe6e735a8ba252
39.655337503883636,-104.99561889048547,5746fede3e952e1912b98dab
39.76438920491969,-105.15002760687128,57470375864fce1a9a4e7bd5
39.723536868276064,-105.01909456956946,574704453e952e1912bd1a19
39.71837334133117,-105.0515345792721,574705b23e952e1912be0f15
39.76098815115718,-105.02239356450823,574708e83e952e1912c03708
39.68779613473035,-105.04015878598143,57471f813e952e1912cef413
39.689378931226926,-105.0512360483264,574720eb3e952e1912cfd94e
39.67377370012768,-105.01058401541066,5747225df0fe6e735aad74cb
39.654314255310155,-104.99953132221837,574723cef0fe6e735aae62f9
39.6820232710074,-105.0236242197811,574727f13e952e1912d4524f
39.690674870330554,-105.02799629161909,57472954864fce1a9a672fe3
39.673873573164435,-105.02128616564889,57472ad0864fce1a9a680f34
39.787111789815675,-105.08055714785576,57472c133e952e1912d6dc7a
39.75120608999961,-105.04199203510511,57472e9b864fce1a9a6a5c17
39.7770479312121,-105.08765412692635,5747580d3e952e1912f033fc
39.79653472304243,-105.05131151110577,57477fea864fce1a9a971d09
39.67489104738628,-105.00830005944628,5747e6993e952e1912376d5d
39.7793709425492,-105.08332234961581,5747e713864fce1a9ac9f537
39.72292884103882,-105.02094415602137,5747eac6f0fe6e735a14df1f
39.76492819053425,-105.01703253792445,5747f6b9f0fe6e735a1bd638
39.78224494317358,-105.09159787992493,5747fb66f0fe6e735a1efd2b
39.77564599058221,-105.06708708281967,5747fe7c3e952e191245de0a
39.776642062546586,-105.02499430377888,574807133e952e19124c015b
39.804852946701715,-105.04409700960039,57480a3c864fce1a9ae109c0
39.80603859138783,-105.04363286510491,57480ba8864fce1a9ae20414
39.777627645138296,-105.07294093326365,57482d63f0fe6e735a425052
39.777326129567115,-105.0730486771819,57483504f0fe6e735a474709
39.719646101904,-105.01328097160385,574849bd864fce1a9a0c46b0
39.792636747475704,-105.14180553481197,5748551e3e952e191280d1d8
39.79022373130839,-105.0655871961297,57486f41f0fe6e735a6c0404
39.78613854550762,-105.09063005386835,574870b4864fce1a9a2515cb
39.726881120341595,-105.09154819952596,5748722a864fce1a9a260162
39.66947280697109,-105.00945982744818,574872693e952e19129362a8
39.80554070900758,-105.04298208639223,5748739b3e952e1912941515
39.793889623870385,-105.06889138702093,574873a63e952e1912941b78
39.79209104657218,-105.06820997720361,574876c2f0fe6e735a709ca7
39.67764514970437,-105.02023513911634,574876ec3e952e1912962dca
39.786992721281464,-105.06885731931625,5748782d3e952e191296f715
39.67891081931495,-105.04024537142182,57487851864fce1a9a29cdf8
39.77766268948098,-105.07942334837921,574879963e952e191297df66
39.671792271327874,-105.01190607532064,574879b7864fce1a9a2aaea0
39.80598456417365,-105.0378745515205,57487af0864fce1a9a2b6e1e
39.78686079240979,-105.07173903648848,57487b05f0fe6e735a735701
39.67085002103274,-105.01108089168713,57487b38f0fe6e735a737564
39.771780255410214,-105.0507878555286,57487c75864fce1a9a2c53bc
39.78924849701525,-105.04950952963532,574942c0864fce1a9a94daa5
39.79734927129816,-105.05144239118434,57494438864fce1a9a95a3f5
39.680261975826326,-105.06307466940703,57494a13f0fe6e735adf7a19
39.72175960099606,-105.02306471565817,574962e4864fce1a9aa9b55a
39.719165385380144,-105.00858557197496,5749672d3e952e19121998de
39.694870197355975,-105.10175332104909,57498606864fce1a9ac11753
39.755685074648326,-105.13300968781284,5749fbc6864fce1a9a031e77
39.734190797294644,-105.08415800959513,5749feb6f0fe6e735a495c25
41.89151192737203,-106.60626094123623,574af9fb864fce1a9a82d9d1
39.80604091915217,-105.0454071942952,574b51073e952e19121a13b1
39.80395477051404,-105.04573281370058,574b5298f0fe6e735af2314d
39.75426589246605,-105.03929419705075,574b58aaf0fe6e735af505d9
39.67374649515868,-105.00816543215828,574bd93ff0fe6e735a2f456f
39.78192686870472,-105.05146074580136,574be9bb864fce1a9af6253e
39.76701351991624,-105.00809218516683,574bf499864fce1a9afcc398
39.748847479124976,-104.99901154123495,574bfa0d864fce1a9a002e88
39.76557828887776,-104.98129211772394,574bfdc9864fce1a9a0285c9
39.7281902330937,-104.97267421104223,574bff973e952e19126ed4e7
39.67489104738628,-105.00830005944628,574c653b864fce1a9a42667b
39.68702938820297,-105.01068033839438,574c6d333e952e1912b2213b
39.681723376610115,-105.05298148100057,574c6ea9864fce1a9a479de8
39.75919474921298,-105.00145393427272,574c7c33f0fe6e735a8f7449
39.75617790098355,-104.99955005878829,574c7db1f0fe6e735a9045b3
39.72085205229814,-104.96680101498741,574c8134f0fe6e735a92277e
39.728265624823706,-104.97530569309492,574c83083e952e1912bddd32
39.74837762477817,-104.98758328545448,574d17a3f0fe6e735ad96d59
39.67797240795075,-104.99888383697603,574d2b21f0fe6e735ae39f89
39.77228034771527,-104.99941154486105,574d3e15864fce1a9aaef650
39.804655124945484,-105.045113992583,574d49ee864fce1a9ab71cec
39.80494128094949,-105.05071634056385,574d82bff0fe6e735a1bc546
39.80454668145048,-105.05060979673831,574d8421864fce1a9adeb041
39.72123452188036,-104.98913479130366,574d9a6e3e952e191257ef5b
39.804828269992285,-105.04536262587101,574d9d30f0fe6e735a2bcd7e
39.80513962137717,-105.044759669018,574d9e9ff0fe6e735a2cb052
39.6847741649636,-105.00843459054326,574dbc1f3e952e19126ce03a
39.67671037323547,-105.01784418029868,574dbd76864fce1a9a023f7b
39.696161769830795,-105.0394691224914,574dbec9f0fe6e735a406d5e
39.728073438735436,-104.97312914346108,574dbf483e952e19126ed66f
39.67944645488143,-105.02043585267252,574dc029864fce1a9a03d4c5
39.72862639059357,-104.97518129292757,574ddf63864fce1a9a14f613
39.728265624823706,-104.97530569309492,574de307f0fe6e735a53fcec
39.7284020503541,-104.9738353280251,574e78bbf0fe6e735a9df075
39.727026210661016,-104.97317391154206,574e7a4f864fce1a9a633cfc
39.72790860600492,-104.97537342827891,574e7c1f3e952e1912cfa352
39.681976495750405,-105.0235897375051,574e7cb13e952e1912cfea16
39.67374649515868,-105.0081506698983,574e7e1b3e952e1912d0aee9
39.72670555915537,-104.97499612589058,574e82d3f0fe6e735aa37ce1
39.72796423702692,-104.97020911896706,574e8472f0fe6e735aa45561
39.72729850469472,-104.97459226008527,574e85faf0fe6e735aa53301
39.72782938730852,-104.97446995223984,574e8784864fce1a9a6aa8fd
39.7449504307743,-104.98490894730071,574e889f3e952e1912d695f4
39.80468596289221,-105.0428859686638,574ea5e8864fce1a9a7faff8
39.727426074506454,-104.97578598767427,574ec74f864fce1a9a971c9e
39.72690465311356,-104.97085797033112,574eca76f0fe6e735ad48f35
39.72736840431069,-104.9712534199454,574ece43864fce1a9a9bc61d
39.717972549419564,-105.0005610707877,574ef8b2f0fe6e735af23987
39.72193627628621,-105.00671235688472,574efcf3864fce1a9aba1a82
39.71652105764646,-105.00934369051697,574efe67f0fe6e735af5ccec
39.716527882711446,-105.01158964643737,574effcaf0fe6e735af6c64e
39.71596981503776,-105.00638721620302,574f0159864fce1a9abcf09b
39.719248434344216,-105.00671719890511,574f0833f0fe6e735afc05f4
39.65163768081794,-104.9977775094,574f0874f0fe6e735afc2c68
39.7265744663825,-105.06323106946061,574f0eaa864fce1a9ac55acf
39.690298299747475,-105.01601729844614,574f100c3e952e191231c5c4
39.673910856510275,-105.0083656425403,574f11753e952e1912329fb7
39.68756553469201,-105.02674993460782,574f12da864fce1a9ac7df9a
39.758906438946156,-105.02303866736274,574f14b3f0fe6e735a036502
39.79660145821012,-105.04768901782867,574f1632864fce1a9ac9c504
39.718838047926475,-104.99962076822457,574f17d13e952e1912364b72
39.71879296571929,-105.01229753915625,574f1955f0fe6e735a0621e8
39.728275438497924,-104.97321022766755,574f2e903e952e191243bc1e
39.72752683882076,-104.97558658090165,574f32eef0fe6e735a14d1a9
39.727759471198766,-104.97391709640624,574f4fa83e952e19125543b8
39.72655568377666,-104.97596981632424,574f52fe864fce1a9aeb48ef
39.75300492639264,-104.98580084127529,574fd3b7f0fe6e735a629b87
39.72046658064407,-105.00582606715537,574fd44c864fce1a9a29adb3
39.72009777307276,-105.01359465544547,574fd5b4864fce1a9a2a7c36
39.730850555518764,-104.99853025604834,574fd676864fce1a9a2adf5b
39.75410696203379,-104.98619832879133,574fd70ff0fe6e735a645beb
39.72822746502242,-104.97365458715224,574fd7d8864fce1a9a2b9dc9
39.71823486106557,-105.00894389071598,574fd93df0fe6e735a6592f9
39.743443073944704,-104.97717901344,574fda9a864fce1a9a2d4107
39.750575108232646,-104.9842184414241,574fdc0f3e952e191299869a
39.727944641655824,-104.97225205190223,574fdcc83e952e191299e92f
39.72833515919274,-104.97298034455892,574feb70864fce1a9a384151
39.80325389856626,-105.0245925748889,574fec88f0fe6e735a71cd96
39.80675629123836,-105.0440070417419,575005f53e952e1912b61d6a
39.71823486106557,-105.00894389071598,57500cf2f0fe6e735a88338c
39.804752891173955,-105.05060127945907,57500e5c864fce1a9a50dde6
39.80507279246501,-105.0512561520895,57500fc33e952e1912bd1d6a
39.725521379911484,-104.97288683021657,5750173af0fe6e735a8f07af
39.738340305936944,-105.12152852016754,575019e1864fce1a9a589420
39.75828837421556,-105.086822293464,57501c77f0fe6e735a925df2
39.7282028618207,-104.97628458469266,57501e533e952e1912c6a41e
39.72860809707945,-104.97525829892024,5750444cf0fe6e0c9f5ba7ac
39.655601491839754,-105.0034828346533,57504ac33e952e04b320fabd
39.818419649562344,-105.04522436149375,5750539e3e952e04b32679ab
39.69054584514936,-105.04319040510991,575057543e952e04b328b932
39.6820006431142,-105.02362413980711,57505a28864fce5689f32622
39.678823268217705,-105.00511857765927,57505ce03e952e04b32c209e
39.67316337762995,-105.00493654571915,57505e44f0fe6e0c9f6b52c6
